fid;Cultivo;Fecha;Year;mes;dia;DOY;NDVI
1689532;CBMZ;05/01/2021;2021;1;5;5;NA
1692686;CBMZ;05/01/2021;2021;1;5;5;0.2513
1697377;CBMZ;05/01/2021;2021;1;5;5;0.19515
1697907;CBMZ;05/01/2021;2021;1;5;5;0.3638
1706706;CBMZ;05/01/2021;2021;1;5;5;0.2642
1711888;CB;05/01/2021;2021;1;5;5;NA
1725947;CB;05/01/2021;2021;1;5;5;0.28585
1740319;CB;05/01/2021;2021;1;5;5;0.1788
1782986;CB;05/01/2021;2021;1;5;5;0.3114
1791929;CBMZ;05/01/2021;2021;1;5;5;NA
1828914;CB;05/01/2021;2021;1;5;5;0.2086
1380810;CB;05/01/2021;2021;1;5;5;0.2674
1885915;CBMZ;05/01/2021;2021;1;5;5;0.26965
1889571;CBMZ;05/01/2021;2021;1;5;5;NA
1916191;CBMZ;05/01/2021;2021;1;5;5;0.17875
1918613;CB;05/01/2021;2021;1;5;5;0.3279
1931565;CBMZ;05/01/2021;2021;1;5;5;0.1802
1961555;CB;05/01/2021;2021;1;5;5;NA
1984375;CBMZ;05/01/2021;2021;1;5;5;NA
2032849;CBMZ;05/01/2021;2021;1;5;5;NA
2060058;CBMZ;05/01/2021;2021;1;5;5;0.1894
2078684;CB;05/01/2021;2021;1;5;5;NA
2088063;CB;05/01/2021;2021;1;5;5;0.23185
2088128;CB;05/01/2021;2021;1;5;5;0.36045
2090897;CB;05/01/2021;2021;1;5;5;0.31385
2108192;CBMZ;05/01/2021;2021;1;5;5;0.13645
2109080;CB;05/01/2021;2021;1;5;5;NA
1518882;CB;05/01/2021;2021;1;5;5;0.2088
2139515;CBMZ;05/01/2021;2021;1;5;5;0.21235
2140103;CBMZ;05/01/2021;2021;1;5;5;0.1698
2158805;CBMZ;05/01/2021;2021;1;5;5;0.2201
2163401;CBMZ;05/01/2021;2021;1;5;5;NA
1519791;CB;05/01/2021;2021;1;5;5;0.3049
2169730;CB;05/01/2021;2021;1;5;5;0.2954
2176062;CB;05/01/2021;2021;1;5;5;0.2445
2192978;CBMZ;05/01/2021;2021;1;5;5;0.2182
2213424;CBMZ;05/01/2021;2021;1;5;5;NA
2225251;CBMZ;05/01/2021;2021;1;5;5;0.1441
2241584;CBMZ;05/01/2021;2021;1;5;5;NA
2253288;CB;05/01/2021;2021;1;5;5;0.2829
2265212;CB;05/01/2021;2021;1;5;5;NA
1657171;CBMZ;05/01/2021;2021;1;5;5;0.1664
2345030;CB;05/01/2021;2021;1;5;5;0.24815
2371490;CBMZ;05/01/2021;2021;1;5;5;0.1487
2434329;CB;05/01/2021;2021;1;5;5;0.3021
1665153;CB;05/01/2021;2021;1;5;5;0.2299
2440823;CBMZ;05/01/2021;2021;1;5;5;0.1602
2465445;CBMZ;05/01/2021;2021;1;5;5;0.2555
2466972;CB;05/01/2021;2021;1;5;5;0.2096
2478494;CBMZ;05/01/2021;2021;1;5;5;0.14745
2487249;CB;05/01/2021;2021;1;5;5;0.4102
2518164;CBMZ;05/01/2021;2021;1;5;5;NA
2520948;CB;05/01/2021;2021;1;5;5;0.3568
2536821;CB;05/01/2021;2021;1;5;5;0.2496
2541186;CB;05/01/2021;2021;1;5;5;NA
1776377;CB;05/01/2021;2021;1;5;5;0.2322
2640547;CB;05/01/2021;2021;1;5;5;0.20385
2643376;CB;05/01/2021;2021;1;5;5;0.3349
2645053;CB;05/01/2021;2021;1;5;5;0.2627
2656435;CB;05/01/2021;2021;1;5;5;0.2387
2660005;CBMZ;05/01/2021;2021;1;5;5;0.1591
1829109;CB;05/01/2021;2021;1;5;5;0.2073
2678526;CBMZ;05/01/2021;2021;1;5;5;NA
2695469;CB;05/01/2021;2021;1;5;5;NA
1830054;CB;05/01/2021;2021;1;5;5;0.1825
2754374;CBMZ;05/01/2021;2021;1;5;5;0.1882
2810397;CBMZ;05/01/2021;2021;1;5;5;NA
2855344;CBMZ;05/01/2021;2021;1;5;5;0.233
2894703;CB;05/01/2021;2021;1;5;5;0.27
2894788;CB;05/01/2021;2021;1;5;5;NA
2902331;CBMZ;05/01/2021;2021;1;5;5;NA
1893207;CBMZ;05/01/2021;2021;1;5;5;0.1986
2918638;CB;05/01/2021;2021;1;5;5;NA
2942850;CB;05/01/2021;2021;1;5;5;NA
125570;CBMZ;05/01/2021;2021;1;5;5;0.1806
1956992;CBMZ;05/01/2021;2021;1;5;5;NA
2975017;CBMZ;05/01/2021;2021;1;5;5;0.1942
2984165;CBMZ;05/01/2021;2021;1;5;5;0.2089
2993953;CBMZ;05/01/2021;2021;1;5;5;0.1428
2994263;CB;05/01/2021;2021;1;5;5;NA
3036558;CB;05/01/2021;2021;1;5;5;NA
1986879;CBMZ;05/01/2021;2021;1;5;5;NA
3043697;CBMZ;05/01/2021;2021;1;5;5;0.1527
3080745;CB;05/01/2021;2021;1;5;5;0.3092
3089279;CB;05/01/2021;2021;1;5;5;0.1634
2011589;CB;05/01/2021;2021;1;5;5;0.2335
3104940;CBMZ;05/01/2021;2021;1;5;5;0.2375
3114856;CBMZ;05/01/2021;2021;1;5;5;0.3431
2043783;CBMZ;05/01/2021;2021;1;5;5;0.1782
3212004;CB;05/01/2021;2021;1;5;5;0.246
3254341;CB;05/01/2021;2021;1;5;5;0.2085
2044817;CBMZ;05/01/2021;2021;1;5;5;0.40135
3256846;CBMZ;05/01/2021;2021;1;5;5;0.247
3262260;CBMZ;05/01/2021;2021;1;5;5;0.1825
3295999;CB;05/01/2021;2021;1;5;5;NA
3312201;CB;05/01/2021;2021;1;5;5;0.1385
2097061;CB;05/01/2021;2021;1;5;5;0.1715
3317796;CBMZ;05/01/2021;2021;1;5;5;0.17
3325945;CBMZ;05/01/2021;2021;1;5;5;0.1405
3380387;CB;05/01/2021;2021;1;5;5;NA
3385534;CB;05/01/2021;2021;1;5;5;0.4291
2139511;CBMZ;05/01/2021;2021;1;5;5;0.24735
3416530;CBMZ;05/01/2021;2021;1;5;5;0.1842
3441721;CBMZ;05/01/2021;2021;1;5;5;0.1483
3441729;CB;05/01/2021;2021;1;5;5;0.24645
3445169;CBMZ;05/01/2021;2021;1;5;5;0.12485
3446578;CB;05/01/2021;2021;1;5;5;0.1418
2144281;CBMZ;05/01/2021;2021;1;5;5;0.17605
3479959;CB;05/01/2021;2021;1;5;5;0.65205
3509059;CBMZ;05/01/2021;2021;1;5;5;0.22785
3517443;CBMZ;05/01/2021;2021;1;5;5;0.2038
3564987;CB;05/01/2021;2021;1;5;5;0.2422
3575354;CB;05/01/2021;2021;1;5;5;NA
3575963;CB;05/01/2021;2021;1;5;5;0.3642
3581882;CB;05/01/2021;2021;1;5;5;0.26685
3587439;CBMZ;05/01/2021;2021;1;5;5;0.2747
3594131;CBMZ;05/01/2021;2021;1;5;5;0.2114
2215424;CB;05/01/2021;2021;1;5;5;0.174
3624083;CBMZ;05/01/2021;2021;1;5;5;0.1878
3666653;CB;05/01/2021;2021;1;5;5;0.1802
3680357;CBMZ;05/01/2021;2021;1;5;5;0.18805
3700116;CB;05/01/2021;2021;1;5;5;0.12165
3776271;CBMZ;05/01/2021;2021;1;5;5;NA
3779310;CB;05/01/2021;2021;1;5;5;NA
3781253;CB;05/01/2021;2021;1;5;5;0.1275
3795540;CBMZ;05/01/2021;2021;1;5;5;0.1799
3806762;CBMZ;05/01/2021;2021;1;5;5;NA
3838600;CB;05/01/2021;2021;1;5;5;0.23445
3859692;CBMZ;05/01/2021;2021;1;5;5;NA
3863551;CBMZ;05/01/2021;2021;1;5;5;0.1446
3877819;CBMZ;05/01/2021;2021;1;5;5;0.2668
3886756;CB;05/01/2021;2021;1;5;5;0.2866
3920891;CB;05/01/2021;2021;1;5;5;0.1933
3947691;CB;05/01/2021;2021;1;5;5;NA
3948337;CBMZ;05/01/2021;2021;1;5;5;0.2887
3953050;CBMZ;05/01/2021;2021;1;5;5;NA
3995771;CB;05/01/2021;2021;1;5;5;0.2958
2439167;CB;05/01/2021;2021;1;5;5;0.34185
4036962;CB;05/01/2021;2021;1;5;5;0.2379
4059543;CB;05/01/2021;2021;1;5;5;0.1464
4076357;CB;05/01/2021;2021;1;5;5;0.1353
4174197;CBMZ;05/01/2021;2021;1;5;5;0.1696
4176369;CB;05/01/2021;2021;1;5;5;NA
4187883;CBMZ;05/01/2021;2021;1;5;5;0.15255
4190095;CB;05/01/2021;2021;1;5;5;0.2481
2551435;CBMZ;05/01/2021;2021;1;5;5;0.35995
4258948;CBMZ;05/01/2021;2021;1;5;5;0.15425
4270057;CB;05/01/2021;2021;1;5;5;NA
4282475;CB;05/01/2021;2021;1;5;5;NA
4288408;CBMZ;05/01/2021;2021;1;5;5;0.2844
4291980;CBGL;05/01/2021;2021;1;5;5;0.1597
4326537;CB;05/01/2021;2021;1;5;5;NA
4329149;CB;05/01/2021;2021;1;5;5;0.15845
246100;CB;05/01/2021;2021;1;5;5;0.2566
2570654;CBMZ;05/01/2021;2021;1;5;5;0.1643
4349031;CBMZ;05/01/2021;2021;1;5;5;NA
4356000;CB;05/01/2021;2021;1;5;5;NA
4380886;CB;05/01/2021;2021;1;5;5;0.17085
4380966;CB;05/01/2021;2021;1;5;5;0.2721
2570998;CB;05/01/2021;2021;1;5;5;NA
4410979;CB;05/01/2021;2021;1;5;5;NA
4414685;CB;05/01/2021;2021;1;5;5;0.2366
4462711;CBMZ;05/01/2021;2021;1;5;5;NA
4504372;CBMZ;05/01/2021;2021;1;5;5;0.1764
4538154;CBMZ;05/01/2021;2021;1;5;5;0.1925
4538388;CB;05/01/2021;2021;1;5;5;0.2771
4551777;CBMZ;05/01/2021;2021;1;5;5;0.1814
4571987;CBMZ;05/01/2021;2021;1;5;5;0.1534
4599076;CB;05/01/2021;2021;1;5;5;0.19475
4640972;CBMZ;05/01/2021;2021;1;5;5;0.2529
4648018;CBMZ;05/01/2021;2021;1;5;5;0.2396
4656493;CBMZ;05/01/2021;2021;1;5;5;0.2637
4696986;CBMZ;05/01/2021;2021;1;5;5;0.1827
4737079;CBMZ;05/01/2021;2021;1;5;5;NA
4758328;CBMZ;05/01/2021;2021;1;5;5;NA
4767099;CBMZ;05/01/2021;2021;1;5;5;NA
4814797;CBMZ;05/01/2021;2021;1;5;5;0.1383
4816354;CBMZ;05/01/2021;2021;1;5;5;0.1649
4850325;CBMZ;05/01/2021;2021;1;5;5;0.2107
4886666;CB;05/01/2021;2021;1;5;5;0.3484
2790796;CBMZ;05/01/2021;2021;1;5;5;0.3134
4897391;CBMZ;05/01/2021;2021;1;5;5;0.1945
4909604;CBMZ;05/01/2021;2021;1;5;5;0.2359
4920779;CB;05/01/2021;2021;1;5;5;0.2281
4925170;CBMZ;05/01/2021;2021;1;5;5;0.1614
2805518;CBMZ;05/01/2021;2021;1;5;5;0.3033
4958191;CBMZ;05/01/2021;2021;1;5;5;NA
4972795;CBMZ;05/01/2021;2021;1;5;5;0.163
4976652;CB;05/01/2021;2021;1;5;5;0.2576
4977944;CB;05/01/2021;2021;1;5;5;0.2437
4980794;CBMZ;05/01/2021;2021;1;5;5;0.2515
4986212;CBMZ;05/01/2021;2021;1;5;5;0.1498
2855051;CBMZ;05/01/2021;2021;1;5;5;0.1805
4996118;CBMZ;05/01/2021;2021;1;5;5;0.2714
5000405;CB;05/01/2021;2021;1;5;5;NA
5035102;CBMZ;05/01/2021;2021;1;5;5;NA
5047714;CB;05/01/2021;2021;1;5;5;0.2227
2890274;CB;05/01/2021;2021;1;5;5;0.2668
5057511;CBMZ;05/01/2021;2021;1;5;5;0.1567
5076884;CB;05/01/2021;2021;1;5;5;0.2639
5099443;CBMZ;05/01/2021;2021;1;5;5;0.2765
5151909;CBMZ;05/01/2021;2021;1;5;5;0.1659
2923088;CBMZ;05/01/2021;2021;1;5;5;0.1889
5173393;CBMZ;05/01/2021;2021;1;5;5;NA
2937959;CBMZ;05/01/2021;2021;1;5;5;0.2045
5213685;CB;05/01/2021;2021;1;5;5;NA
5218438;CB;05/01/2021;2021;1;5;5;0.2171
5219189;CB;05/01/2021;2021;1;5;5;0.2675
3052027;CB;05/01/2021;2021;1;5;5;0.2308
5283269;CBMZ;05/01/2021;2021;1;5;5;0.1924
5294055;CBMZ;05/01/2021;2021;1;5;5;0.2822
5297459;CBMZ;05/01/2021;2021;1;5;5;0.4613
5372324;CBMZ;05/01/2021;2021;1;5;5;NA
5375212;CB;05/01/2021;2021;1;5;5;NA
5396615;CB;05/01/2021;2021;1;5;5;0.14495
3131335;CBMZ;05/01/2021;2021;1;5;5;0.371
82882;CBMZ;05/01/2021;2021;1;5;5;0.1964
3286989;CBMZ;05/01/2021;2021;1;5;5;0.2848
101189;CBMZ;05/01/2021;2021;1;5;5;0.2097
3311089;CBMZ;05/01/2021;2021;1;5;5;0.17475
181041;CB;05/01/2021;2021;1;5;5;NA
210255;CB;05/01/2021;2021;1;5;5;0.2477
216100;CB;05/01/2021;2021;1;5;5;0.15595
244212;CBMZ;05/01/2021;2021;1;5;5;0.1805
29300;CBMZ;15/01/2021;2021;1;15;15;NA
310424;CB;15/01/2021;2021;1;15;15;0.4376
501099;CB;15/01/2021;2021;1;15;15;NA
565513;CB;15/01/2021;2021;1;15;15;NA
3454775;CBMZ;15/01/2021;2021;1;15;15;NA
710941;CB;15/01/2021;2021;1;15;15;0.56345
713823;CB;15/01/2021;2021;1;15;15;NA
3493461;CBMZ;15/01/2021;2021;1;15;15;NA
734194;CB;15/01/2021;2021;1;15;15;0.6537
744456;CBMZ;15/01/2021;2021;1;15;15;NA
765973;CB;15/01/2021;2021;1;15;15;NA
3526153;CB;15/01/2021;2021;1;15;15;NA
821470;CB;15/01/2021;2021;1;15;15;NA
844919;CB;15/01/2021;2021;1;15;15;NA
3569975;CBMZ;15/01/2021;2021;1;15;15;NA
3595775;CBMZ;15/01/2021;2021;1;15;15;NA
1105349;CB;15/01/2021;2021;1;15;15;0.46005
1111380;CBMZ;15/01/2021;2021;1;15;15;NA
3666143;CBMZ;15/01/2021;2021;1;15;15;NA
3713081;CBMZ;15/01/2021;2021;1;15;15;NA
3736700;CBMZ;15/01/2021;2021;1;15;15;NA
1397735;CB;15/01/2021;2021;1;15;15;NA
1433591;CB;15/01/2021;2021;1;15;15;NA
1459578;CBMZ;15/01/2021;2021;1;15;15;NA
1488029;CBMZ;15/01/2021;2021;1;15;15;NA
1488297;CB;15/01/2021;2021;1;15;15;NA
3751873;CBMZ;15/01/2021;2021;1;15;15;NA
1538148;CB;15/01/2021;2021;1;15;15;NA
1603417;CB;15/01/2021;2021;1;15;15;NA
3784128;CBMZ;15/01/2021;2021;1;15;15;NA
1698631;CB;15/01/2021;2021;1;15;15;NA
1705323;CBMZ;15/01/2021;2021;1;15;15;NA
3863430;CB;15/01/2021;2021;1;15;15;NA
1781852;CBMZ;15/01/2021;2021;1;15;15;NA
1795859;CB;15/01/2021;2021;1;15;15;NA
3872585;CBMZ;15/01/2021;2021;1;15;15;NA
1890967;CB;15/01/2021;2021;1;15;15;NA
3919553;CB;15/01/2021;2021;1;15;15;NA
1940693;CBMZ;15/01/2021;2021;1;15;15;NA
1976479;CB;15/01/2021;2021;1;15;15;NA
1999808;CB;15/01/2021;2021;1;15;15;NA
2011537;CBMZ;15/01/2021;2021;1;15;15;NA
3989301;CB;15/01/2021;2021;1;15;15;NA
2121252;CBMZ;15/01/2021;2021;1;15;15;NA
2163149;CB;15/01/2021;2021;1;15;15;NA
3989860;CBMZ;15/01/2021;2021;1;15;15;NA
2215496;CB;15/01/2021;2021;1;15;15;NA
2289121;CB;15/01/2021;2021;1;15;15;NA
2341965;CB;15/01/2021;2021;1;15;15;NA
2386997;CB;15/01/2021;2021;1;15;15;NA
2397787;CB;15/01/2021;2021;1;15;15;NA
2413049;CB;15/01/2021;2021;1;15;15;0.2627
4063153;CBMZ;15/01/2021;2021;1;15;15;NA
2435693;CB;15/01/2021;2021;1;15;15;NA
2451453;CB;15/01/2021;2021;1;15;15;NA
2467816;CB;15/01/2021;2021;1;15;15;NA
2475911;CBMZ;15/01/2021;2021;1;15;15;NA
2500252;CBMZ;15/01/2021;2021;1;15;15;NA
2514548;CB;15/01/2021;2021;1;15;15;NA
2544955;CB;15/01/2021;2021;1;15;15;NA
2565939;CBMZ;15/01/2021;2021;1;15;15;NA
2593961;CB;15/01/2021;2021;1;15;15;NA
2613853;CB;15/01/2021;2021;1;15;15;0.6223
2694153;CBMZ;15/01/2021;2021;1;15;15;NA
2710296;CBMZ;15/01/2021;2021;1;15;15;NA
2731275;CB;15/01/2021;2021;1;15;15;NA
2758300;CB;15/01/2021;2021;1;15;15;NA
4133861;CB;15/01/2021;2021;1;15;15;NA
2871920;CBMZ;15/01/2021;2021;1;15;15;NA
2872340;CBMZ;15/01/2021;2021;1;15;15;NA
2885620;CBMZ;15/01/2021;2021;1;15;15;NA
4148213;CBMZ;15/01/2021;2021;1;15;15;NA
3056794;CB;15/01/2021;2021;1;15;15;NA
3082225;CB;15/01/2021;2021;1;15;15;NA
4244510;CB;15/01/2021;2021;1;15;15;NA
3141342;CB;15/01/2021;2021;1;15;15;NA
3196581;CBMZ;15/01/2021;2021;1;15;15;NA
4273646;CBMZ;15/01/2021;2021;1;15;15;NA
3294589;CBMZ;15/01/2021;2021;1;15;15;NA
4286798;CBMZ;15/01/2021;2021;1;15;15;NA
3322802;CB;15/01/2021;2021;1;15;15;NA
4369937;CB;15/01/2021;2021;1;15;15;NA
3435470;CBMZ;15/01/2021;2021;1;15;15;NA
3450430;CB;15/01/2021;2021;1;15;15;NA
3454365;CB;15/01/2021;2021;1;15;15;NA
3467911;CB;15/01/2021;2021;1;15;15;NA
3482723;CB;15/01/2021;2021;1;15;15;0.6213
4456367;CBMZ;15/01/2021;2021;1;15;15;NA
3492270;CBMZ;15/01/2021;2021;1;15;15;NA
3589832;CB;15/01/2021;2021;1;15;15;NA
4466220;CBMZ;15/01/2021;2021;1;15;15;NA
3594946;CB;15/01/2021;2021;1;15;15;NA
3609419;CB;15/01/2021;2021;1;15;15;NA
3637299;CBMZ;15/01/2021;2021;1;15;15;NA
3665503;CBMZ;15/01/2021;2021;1;15;15;NA
3707899;CB;15/01/2021;2021;1;15;15;NA
3708081;CB;15/01/2021;2021;1;15;15;NA
3719681;CBMZ;15/01/2021;2021;1;15;15;NA
3750126;CBMZ;15/01/2021;2021;1;15;15;NA
3764278;CB;15/01/2021;2021;1;15;15;NA
526210;CBMZ;15/01/2021;2021;1;15;15;NA
4556547;CBMZ;15/01/2021;2021;1;15;15;NA
3838236;CBMZ;15/01/2021;2021;1;15;15;NA
3883520;CBMZ;15/01/2021;2021;1;15;15;NA
3893197;CB;15/01/2021;2021;1;15;15;NA
3946560;CB;15/01/2021;2021;1;15;15;NA
3946930;CBMZ;15/01/2021;2021;1;15;15;NA
4005883;CBMZ;15/01/2021;2021;1;15;15;NA
4020396;CB;15/01/2021;2021;1;15;15;NA
4682500;CBMZ;15/01/2021;2021;1;15;15;NA
4157532;CB;15/01/2021;2021;1;15;15;NA
4201283;CB;15/01/2021;2021;1;15;15;0.214
4212858;CBMZ;15/01/2021;2021;1;15;15;NA
4227147;CBMZ;15/01/2021;2021;1;15;15;NA
4285738;CB;15/01/2021;2021;1;15;15;NA
4286319;CB;15/01/2021;2021;1;15;15;0.55435
4424619;CB;15/01/2021;2021;1;15;15;NA
4427142;CB;15/01/2021;2021;1;15;15;NA
4786991;CB;15/01/2021;2021;1;15;15;NA
4452521;CBMZ;15/01/2021;2021;1;15;15;NA
4455331;CBMZ;15/01/2021;2021;1;15;15;NA
4461950;CB;15/01/2021;2021;1;15;15;NA
535138;CBMZ;15/01/2021;2021;1;15;15;NA
4857858;CBMZ;15/01/2021;2021;1;15;15;NA
4533752;CB;15/01/2021;2021;1;15;15;0.6434
4575462;CB;15/01/2021;2021;1;15;15;NA
4581205;CBMZ;15/01/2021;2021;1;15;15;NA
4611224;CB;15/01/2021;2021;1;15;15;NA
4655719;CBMZ;15/01/2021;2021;1;15;15;NA
4696293;CBMZ;15/01/2021;2021;1;15;15;NA
4716399;CB;15/01/2021;2021;1;15;15;NA
4742443;CBMZ;15/01/2021;2021;1;15;15;NA
4797094;CBMZ;15/01/2021;2021;1;15;15;NA
5115254;CBMZ;15/01/2021;2021;1;15;15;NA
5178370;CB;15/01/2021;2021;1;15;15;NA
5266419;CBMZ;15/01/2021;2021;1;15;15;0.2093
5387164;CB;15/01/2021;2021;1;15;15;NA
5391141;CBMZ;15/01/2021;2021;1;15;15;NA
5257131;CBMZ;15/01/2021;2021;1;15;15;NA
474795;CB;15/01/2021;2021;1;15;15;NA
1362584;CB;15/01/2021;2021;1;15;15;NA
1391528;CB;15/01/2021;2021;1;15;15;NA
2039488;CB;15/01/2021;2021;1;15;15;0.6056
5376317;CB;15/01/2021;2021;1;15;15;NA
2620868;CBMZ;15/01/2021;2021;1;15;15;NA
4994;CBMZ;15/01/2021;2021;1;15;15;0.1717
4392404;CB;15/01/2021;2021;1;15;15;NA
4731489;CB;15/01/2021;2021;1;15;15;0.6542
4919386;CBMZ;15/01/2021;2021;1;15;15;NA
5140207;CB;15/01/2021;2021;1;15;15;0.5068
5372201;CB;15/01/2021;2021;1;15;15;0.6551
5416321;CBMZ;15/01/2021;2021;1;15;15;NA
563557;CBMZ;15/01/2021;2021;1;15;15;NA
34807;CB;15/01/2021;2021;1;15;15;0.2233
48939;CBMZ;15/01/2021;2021;1;15;15;0.423
49016;CBMZ;15/01/2021;2021;1;15;15;0.2339
70911;CBMZ;15/01/2021;2021;1;15;15;0.3687
611045;CB;15/01/2021;2021;1;15;15;NA
82077;CB;15/01/2021;2021;1;15;15;NA
84429;CBMZ;15/01/2021;2021;1;15;15;0.2393
95293;CB;15/01/2021;2021;1;15;15;NA
95572;CB;15/01/2021;2021;1;15;15;NA
106903;CBMZ;15/01/2021;2021;1;15;15;0.1972
113801;CB;15/01/2021;2021;1;15;15;0.2576
131011;CBMZ;15/01/2021;2021;1;15;15;NA
184126;CBMZ;15/01/2021;2021;1;15;15;0.2033
210802;CBMZ;15/01/2021;2021;1;15;15;NA
44533;CB;15/01/2021;2021;1;15;15;NA
673031;CBMZ;15/01/2021;2021;1;15;15;NA
210826;CB;15/01/2021;2021;1;15;15;0.378
226511;CBMZ;15/01/2021;2021;1;15;15;0.4631
267829;CB;15/01/2021;2021;1;15;15;NA
291678;CBMZ;15/01/2021;2021;1;15;15;0.3386
677461;CB;15/01/2021;2021;1;15;15;NA
297962;CBMZ;15/01/2021;2021;1;15;15;0.2743
312879;CB;15/01/2021;2021;1;15;15;0.2483
313277;CBMZ;15/01/2021;2021;1;15;15;0.2907
406518;CB;15/01/2021;2021;1;15;15;NA
465259;CBMZ;15/01/2021;2021;1;15;15;0.2569
488695;CB;15/01/2021;2021;1;15;15;0.185
495768;CBMZ;15/01/2021;2021;1;15;15;NA
540459;CBMZ;15/01/2021;2021;1;15;15;0.3808
565009;CBMZ;15/01/2021;2021;1;15;15;NA
572965;CB;15/01/2021;2021;1;15;15;NA
582563;CBMZ;15/01/2021;2021;1;15;15;0.1848
620603;CBMZ;15/01/2021;2021;1;15;15;0.3196
626045;CBMZ;15/01/2021;2021;1;15;15;0.2243
901197;CB;15/01/2021;2021;1;15;15;NA
637709;CBMZ;15/01/2021;2021;1;15;15;NA
639218;CB;15/01/2021;2021;1;15;15;NA
687470;CB;15/01/2021;2021;1;15;15;NA
764005;CB;15/01/2021;2021;1;15;15;0.312
802868;CBMZ;15/01/2021;2021;1;15;15;NA
817850;CB;15/01/2021;2021;1;15;15;0.6862
836022;CB;15/01/2021;2021;1;15;15;0.35815
839651;CB;15/01/2021;2021;1;15;15;NA
846999;CB;15/01/2021;2021;1;15;15;NA
854304;CBMZ;15/01/2021;2021;1;15;15;0.2028
855807;CBMZ;15/01/2021;2021;1;15;15;0.2192
863969;CBMZ;15/01/2021;2021;1;15;15;NA
875365;CB;15/01/2021;2021;1;15;15;0.16065
889492;CB;15/01/2021;2021;1;15;15;NA
928298;CBMZ;15/01/2021;2021;1;15;15;0.4274
955503;CBMZ;15/01/2021;2021;1;15;15;0.1678
981959;CB;15/01/2021;2021;1;15;15;NA
982101;CBGL;15/01/2021;2021;1;15;15;0.2256
62671;CBMZ;15/01/2021;2021;1;15;15;NA
996381;CBMZ;15/01/2021;2021;1;15;15;0.176
1015739;CBMZ;15/01/2021;2021;1;15;15;0.3675
1020877;CB;15/01/2021;2021;1;15;15;0.4077
1058980;CB;15/01/2021;2021;1;15;15;0.3674
1072622;CBMZ;15/01/2021;2021;1;15;15;0.176
1126186;CBMZ;15/01/2021;2021;1;15;15;0.2207
1145306;CB;15/01/2021;2021;1;15;15;0.19775
1147111;CB;15/01/2021;2021;1;15;15;0.3048
1199475;CBMZ;15/01/2021;2021;1;15;15;0.2666
1214168;CBMZ;15/01/2021;2021;1;15;15;0.1678
1228158;CBMZ;15/01/2021;2021;1;15;15;0.3448
1284512;CBMZ;15/01/2021;2021;1;15;15;0.3226
1037885;CBMZ;15/01/2021;2021;1;15;15;NA
1300338;CBMZ;15/01/2021;2021;1;15;15;0.2505
1303689;CBMZ;15/01/2021;2021;1;15;15;NA
1317108;CB;15/01/2021;2021;1;15;15;0.1892
1094621;CBMZ;15/01/2021;2021;1;15;15;NA
1348752;CBMZ;15/01/2021;2021;1;15;15;0.19315
1369539;CB;15/01/2021;2021;1;15;15;NA
1378567;CBMZ;15/01/2021;2021;1;15;15;NA
1392476;CBMZ;15/01/2021;2021;1;15;15;0.3692
1403421;CB;15/01/2021;2021;1;15;15;0.3201
1408011;CB;15/01/2021;2021;1;15;15;NA
1165468;CB;15/01/2021;2021;1;15;15;NA
1533239;CB;15/01/2021;2021;1;15;15;NA
1603592;CBMZ;15/01/2021;2021;1;15;15;NA
1643534;CBMZ;15/01/2021;2021;1;15;15;0.3039
1689532;CBMZ;15/01/2021;2021;1;15;15;NA
1692686;CBMZ;15/01/2021;2021;1;15;15;0.3316
1697377;CBMZ;15/01/2021;2021;1;15;15;0.3031
1697907;CBMZ;15/01/2021;2021;1;15;15;0.47165
1706706;CBMZ;15/01/2021;2021;1;15;15;0.3272
1711888;CB;15/01/2021;2021;1;15;15;NA
1725947;CB;15/01/2021;2021;1;15;15;NA
1740319;CB;15/01/2021;2021;1;15;15;0.2296
1782986;CB;15/01/2021;2021;1;15;15;0.3304
1791929;CBMZ;15/01/2021;2021;1;15;15;0.1854
1828914;CB;15/01/2021;2021;1;15;15;NA
1380810;CB;15/01/2021;2021;1;15;15;NA
1885915;CBMZ;15/01/2021;2021;1;15;15;NA
1889571;CBMZ;15/01/2021;2021;1;15;15;NA
1916191;CBMZ;15/01/2021;2021;1;15;15;NA
1918613;CB;15/01/2021;2021;1;15;15;0.3669
1931565;CBMZ;15/01/2021;2021;1;15;15;0.197
1961555;CB;15/01/2021;2021;1;15;15;0.253
1984375;CBMZ;15/01/2021;2021;1;15;15;NA
2032849;CBMZ;15/01/2021;2021;1;15;15;0.2276
2060058;CBMZ;15/01/2021;2021;1;15;15;0.2406
2078684;CB;15/01/2021;2021;1;15;15;0.39705
2088063;CB;15/01/2021;2021;1;15;15;0.27
2088128;CB;15/01/2021;2021;1;15;15;0.3822
2090897;CB;15/01/2021;2021;1;15;15;NA
2108192;CBMZ;15/01/2021;2021;1;15;15;NA
2109080;CB;15/01/2021;2021;1;15;15;NA
1518882;CB;15/01/2021;2021;1;15;15;NA
2139515;CBMZ;15/01/2021;2021;1;15;15;0.2431
2140103;CBMZ;15/01/2021;2021;1;15;15;0.22185
2158805;CBMZ;15/01/2021;2021;1;15;15;0.2464
2163401;CBMZ;15/01/2021;2021;1;15;15;NA
1519791;CB;15/01/2021;2021;1;15;15;NA
2169730;CB;15/01/2021;2021;1;15;15;NA
